,Unnamed: 0,Step,Label,VehicleID,Distance_driven,Speed_respect,secure_dist,TTC_respect,safe_dist,Emergency_Brake,Total
127,127,20.0,Dangerous,dang4,0,0,0,0,0,0,0
140,140,21.0,Dangerous,dang4,3,0,0,0,0,0,0
154,154,22.0,Dangerous,dang4,11,0,0,0,0,0,0
169,169,23.0,Dangerous,dang4,22,0,1,0,0,0,1
184,184,24.0,Dangerous,dang4,34,0,2,0,0,0,2
200,200,25.0,Dangerous,dang4,47,0,3,0,0,0,3
217,217,26.0,Dangerous,dang4,60,0,4,0,0,0,4
235,235,27.0,Dangerous,dang4,74,0,5,0,0,0,5
253,253,28.0,Dangerous,dang4,88,0,6,0,0,0,6
272,272,29.0,Dangerous,dang4,102,0,7,0,0,0,7
292,292,30.0,Dangerous,dang4,116,0,8,0,0,0,8
312,312,31.0,Dangerous,dang4,130,0,8,0,0,0,8
333,333,32.0,Dangerous,dang4,144,0,9,0,0,0,9
355,355,33.0,Dangerous,dang4,158,0,10,0,0,0,10
378,378,34.0,Dangerous,dang4,172,0,11,0,0,0,11
402,402,35.0,Dangerous,dang4,186,0,12,0,0,0,12
426,426,36.0,Dangerous,dang4,200,0,13,0,0,0,13
451,451,37.0,Dangerous,dang4,214,0,13,0,0,0,13
477,477,38.0,Dangerous,dang4,228,0,13,0,0,0,13
504,504,39.0,Dangerous,dang4,242,0,13,0,0,0,13
531,531,40.0,Dangerous,dang4,256,0,13,0,0,0,13
559,559,41.0,Dangerous,dang4,270,0,14,0,0,0,14
588,588,42.0,Dangerous,dang4,284,0,15,0,0,0,15
619,619,43.0,Dangerous,dang4,298,0,16,0,0,0,16
650,650,44.0,Dangerous,dang4,312,0,16,0,0,0,16
682,682,45.0,Dangerous,dang4,326,0,16,0,0,0,16
715,715,46.0,Dangerous,dang4,340,0,17,0,0,0,17
748,748,47.0,Dangerous,dang4,354,0,18,0,0,0,18
782,782,48.0,Dangerous,dang4,368,0,19,0,0,0,19
816,816,49.0,Dangerous,dang4,382,0,20,0,0,0,20
851,851,50.0,Dangerous,dang4,396,0,21,0,0,0,21
887,887,51.0,Dangerous,dang4,410,0,21,0,0,0,21
924,924,52.0,Dangerous,dang4,424,0,21,0,0,0,21
962,962,53.0,Dangerous,dang4,438,0,21,0,0,0,21
1001,1001,54.0,Dangerous,dang4,452,0,22,0,0,0,22
1041,1041,55.0,Dangerous,dang4,466,0,23,0,0,0,23
